0 | [128(0x80):ACTION_CARD_UNLOCKED] | 27 | 109 | 44 |  | 0 | GMT= 1534157328, Mon Aug 13 10:48:48 2018 | {0(0x00): DL_OK}
247 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 108 | 44 |  | 0 | GMT= 1535361593, Mon Aug 27 09:19:53 2018 | {0(0x00): DL_OK}
248 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 108 | 44 |  | 0 | GMT= 1535361783, Mon Aug 27 09:23:03 2018 | {0(0x00): DL_OK}
249 | [128(0x80):ACTION_CARD_UNLOCKED] | 34 | 108 | 44 |  | 0 | GMT= 1535365503, Mon Aug 27 10:25:03 2018 | {0(0x00): DL_OK}
250 | [128(0x80):ACTION_CARD_UNLOCKED] | 34 | 108 | 44 |  | 0 | GMT= 1535365675, Mon Aug 27 10:27:55 2018 | {0(0x00): DL_OK}
251 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 108 | 44 |  | 0 | GMT= 1535365678, Mon Aug 27 10:27:58 2018 | {0(0x00): DL_OK}
252 | [128(0x80):ACTION_CARD_UNLOCKED] | 34 | 108 | 44 |  | 0 | GMT= 1535369322, Mon Aug 27 11:28:42 2018 | {0(0x00): DL_OK}
253 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 108 | 44 |  | 0 | GMT= 1535369352, Mon Aug 27 11:29:12 2018 | {0(0x00): DL_OK}
254 | [128(0x80):ACTION_CARD_UNLOCKED] | 34 | 108 | 44 |  | 0 | GMT= 1535369355, Mon Aug 27 11:29:15 2018 | {0(0x00): DL_OK}
255 | [128(0x80):ACTION_CARD_UNLOCKED] | 34 | 108 | 44 |  | 0 | GMT= 1535369405, Mon Aug 27 11:30:05 2018 | {0(0x00): DL_OK}
256 | [128(0x80):ACTION_CARD_UNLOCKED] | 34 | 108 | 44 |  | 0 | GMT= 1535370018, Mon Aug 27 11:40:18 2018 | {0(0x00): DL_OK}
257 | [128(0x80):ACTION_CARD_UNLOCKED] | 34 | 108 | 44 |  | 0 | GMT= 1535376794, Mon Aug 27 13:33:14 2018 | {0(0x00): DL_OK}
258 | [128(0x80):ACTION_CARD_UNLOCKED] | 34 | 108 | 44 |  | 0 | GMT= 1535439107, Tue Aug 28 06:51:47 2018 | {0(0x00): DL_OK}
259 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 108 | 44 |  | 0 | GMT= 1535439108, Tue Aug 28 06:51:48 2018 | {0(0x00): DL_OK}
260 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 108 | 44 |  | 0 | GMT= 1535442284, Tue Aug 28 07:44:44 2018 | {0(0x00): DL_OK}
261 | [128(0x80):ACTION_CARD_UNLOCKED] | 34 | 108 | 44 |  | 0 | GMT= 1535442285, Tue Aug 28 07:44:45 2018 | {0(0x00): DL_OK}
262 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 108 | 44 |  | 0 | GMT= 1535456414, Tue Aug 28 11:40:14 2018 | {0(0x00): DL_OK}
263 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 108 | 44 |  | 0 | GMT= 1535459974, Tue Aug 28 12:39:34 2018 | {0(0x00): DL_OK}
264 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 108 | 44 |  | 0 | GMT= 1535461678, Tue Aug 28 13:07:58 2018 | {0(0x00): DL_OK}
265 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 108 | 44 |  | 0 | GMT= 1535527386, Wed Aug 29 07:23:06 2018 | {0(0x00): DL_OK}
266 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 108 | 44 |  | 0 | GMT= 1535527827, Wed Aug 29 07:30:27 2018 | {0(0x00): DL_OK}
267 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1535532606, Wed Aug 29 08:50:06 2018 | {0(0x00): DL_OK}
268 | [128(0x80):ACTION_CARD_UNLOCKED] | 34 | 109 | 44 |  | 0 | GMT= 1535532607, Wed Aug 29 08:50:07 2018 | {0(0x00): DL_OK}
269 | [128(0x80):ACTION_CARD_UNLOCKED] | 34 | 109 | 44 |  | 0 | GMT= 1535532733, Wed Aug 29 08:52:13 2018 | {0(0x00): DL_OK}
270 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1535532817, Wed Aug 29 08:53:37 2018 | {0(0x00): DL_OK}
271 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1535539269, Wed Aug 29 10:41:09 2018 | {0(0x00): DL_OK}
272 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1535539511, Wed Aug 29 10:45:11 2018 | {0(0x00): DL_OK}
273 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1535543902, Wed Aug 29 11:58:22 2018 | {0(0x00): DL_OK}
274 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1535543906, Wed Aug 29 11:58:26 2018 | {0(0x00): DL_OK}
275 | [128(0x80):ACTION_CARD_UNLOCKED] | 33 | 109 | 44 |  | 0 | GMT= 1535628886, Thu Aug 30 11:34:46 2018 | {0(0x00): DL_OK}
276 | [128(0x80):ACTION_CARD_UNLOCKED] | 34 | 108 | 44 |  | 0 | GMT= 1535703712, Fri Aug 31 08:21:52 2018 | {0(0x00): DL_OK}



--------------- DATABASE WHITELIST ------------------------------------------
Reader ID's |  Card UID's
------------------------------------------------------------------------------


--------------- DATABASE BLACKLIST ------------------------------------------
Reader ID's |  Card ID's
------------------------------------------------------------------------------
